Name,Team,Stuff+,Location+,TTO%,NameASCII,PlayerId,MLBAMID
"Noah Cameron","KCR",94.33446064139943,101.93991253644313,0.28648649,"Noah Cameron",30184,702070
"Zach Pop","- - -",110.58704582296448,101.1784876776504,0.28636364,"Zach Pop",20185,647315
"Ryne Nelson","ARI",103.47970165662848,101.63235220887539,0.28588098,"Ryne Nelson",26253,669194
"Casey Kelly","CIN",82.65820512820513,101.02974358974359,0.28571429,"Casey Kelly",9174,543391
"Gary Sánchez","BAL",56.45894736842106,86.52105263157895,0.28571429,"Gary Sanchez",11442,596142
"Anthony DeSclafani","ARI",100.56025316455697,100.81873417721519,0.28571429,"Anthony DeSclafani",13050,543101
"Trey Wingenter","- - -",105.92370311252994,99.85029435237783,0.28571429,"Trey Wingenter",17793,622259
"Jhonny Pereda","- - -",64.9124358974359,86.46615384615384,0.28571429,"Jhonny Pereda",19802,640902
"Ryan Rolison","COL",90.81455639097744,96.14260451127818,0.28571429,"Ryan Rolison",22200,669020
"Raymond Burgos","SFG",83.98400000000001,106.96,0.28571429,"Raymond Burgos",22370,670103
"Andre Pallante","STL",95.33161303195051,101.78590456582458,0.28571429,"Andre Pallante",26108,669467
"Sam Bachman","LAA",98.61041666666667,102.72999999999998,0.28571429,"Sam Bachman",29754,696147
"Colin Rea","- - -",96.00527847360547,99.93428232760223,0.28557505,"Colin Rea",12317,607067
"Jared Shuster","CHW",85.77131482795265,104.04740351693836,0.2853598,"Jared Shuster",27472,694363
"Kevin Kelly","TBR",120.39430614889089,105.98859607454482,0.28528529,"Kevin Kelly",25679,687330
"Jon Gray","TEX",88.92489521485435,104.14020509682551,0.28473804,"Jon Gray",14916,592351
"Scott Alexander","- - -",99.73077597425993,101.1983107457916,0.28448276,"Scott Alexander",10591,518397
"Bradley Blalock","- - -",90.03719145371501,94.92154592819291,0.28444444,"Bradley Blalock",26419,687134
"Matt Sauer","- - -",103.18066535898872,89.6927398966312,0.28431373,"Matt Sauer",22284,669422
"Drew Thorpe","CHW",82.57680111265644,98.09490959666205,0.28421053,"Drew Thorpe",31967,689672
"Jason Foley","DET",105.48167585446521,102.58235942668146,0.284,"Jason Foley",19531,671345
"Tyler Wells","BAL",93.00894941634242,100.01035019455254,0.28358209,"Tyler Wells",20000,669330
"Yilber Díaz","ARI",88.21832735806011,92.11828208425432,0.28358209,"Yilber Diaz",29271,700270
"Dillon Tate","- - -",104.76051129690508,91.28177023280261,0.28350515,"Dillon Tate",17796,622253
"Josh Winckowski","BOS",104.33337698093887,100.89802596663806,0.28350515,"Josh Winckowski",22387,670174
"Chris Paddack","MIN",93.2301735933661,112.73569280927147,0.28333333,"Chris Paddack",20099,663978
"JP Sears","OAK",95.58923514046788,104.50790327892261,0.28313796,"JP Sears",23429,676664
"Richard Lovelady","- - -",104.10992435680808,91.19593189531695,0.28301887,"Richard Lovelady",19337,663992
"Noah Davis","- - -",90.34219585724011,99.06313843236408,0.28205128,"Noah Davis",25862,663562
"Kyle Hart","SDP",95.65703517587939,100.9726130653266,0.28181818,"Kyle Hart",19646,606996
"Max Lazar","PHI",83.8083498295392,108.82214340701641,0.28181818,"Max Lazar",23426,676661
"Elieser Hernández","- - -",95.84178527821386,98.10806820163964,0.28125,"Elieser Hernandez",16933,622694
"Gavin Hollowell","CHC",113.42476344958098,92.92833198161667,0.28125,"Gavin Hollowell",25427,668970
"Rhett Lowder","CIN",89.51440643863178,102.73460764587524,0.28125,"Rhett Lowder",33876,695076
"Bryan Woo","SEA",105.41533731591774,110.10613084641402,0.2810219,"Bryan Woo",30279,693433
"Kent Emanuel","MIA",94.65521594684387,84.33003322259135,0.2804878,"Kent Emanuel",15849,592288
"Steven Matz","STL",99.12444155058523,110.85965221426397,0.28021978,"Steven Matz",13361,571927
"Tyler Mahle","TEX",90.31546179939441,111.21318264078322,0.28021978,"Tyler Mahle",16358,641816
"Carlos Rodriguez","MIL",97.03699113047647,101.59232257427695,0.28,"Carlos Rodriguez",30161,692230
"Zack Littell","TBR",87.79015259281576,107.5990196229325,0.27984718,"Zack Littell",15823,641793
"Paul Blackburn","- - -",89.556750698166,109.76059227535012,0.27925532,"Paul Blackburn",14739,621112
"Matt Carasiti","COL",89.10331360946746,103.1349112426036,0.27906977,"Matt Carasiti",13276,571539
"Mason Englert","- - -",95.92003183184548,108.16781153531073,0.27894737,"Mason Englert",22288,669438
"Ryan Thompson","ARI",117.20582284446701,101.10453438495001,0.27889447,"Ryan Thompson",16647,657044
"Casey Mize","DET",97.90842354593042,104.87396292504344,0.27888446,"Casey Mize",20492,663554
"Clayton Kershaw","LAD",97.75819833937553,95.96070132148287,0.27881041,"Clayton Kershaw",2036,477132
"Valente Bellozo","MIA",89.24287789904064,97.28219161234871,0.27861771,"Valente Bellozo",23899,678368
"Julian Aguiar","CIN",89.24680529300568,103.1218147448015,0.27857143,"Julian Aguiar",30031,687924
"Dallas Keuchel","MIL",86.50577922077923,99.69902597402597,0.27848101,"Dallas Keuchel",9434,572971
"Victor González","NYY",95.59272727272729,81.65522077922077,0.27835052,"Victor Gonzalez",16408,624647
"Trevor Williams","WSN",92.38855645372993,104.59269016999514,0.2779661,"Trevor Williams",16977,592866
"Gerardo Reyes","OAK",108.61176470588235,83.60729411764707,0.27777778,"Gerardo Reyes",16306,622103
"Jeff Brigham","ARI",100.09714285714286,87.3,0.27777778,"Jeff Brigham",16631,656257
"Sammy Peralta","CHW",100.99226950354613,93.19106382978723,0.27777778,"Sammy Peralta",25589,671111
"Zach Agnos","COL",91.20235294117647,94.86729411764706,0.27777778,"Zach Agnos",31552,688642
"Michael Kelly","OAK",108.93928469241773,93.36195699305344,0.27741935,"Michael Kelly",12791,547184
"Caleb Boushley","- - -",89.9755882129117,111.4020689130343,0.27702703,"Caleb Boushley",19736,676961
"Adrian Houser","- - -",90.91247470389943,99.51177558953356,0.27692308,"Adrian Houser",12718,605288
"Peter Strzelecki","CLE",98.97644444444443,95.09831111111112,0.27659574,"Peter Strzelecki",21367,657265
"Wandy Peralta","SDP",97.2281051602019,101.3370826917368,0.27652733,"Wandy Peralta",14295,593974
"Connor Seabold","TBR",93.50038461538462,87.015,0.27586207,"Connor Seabold",19695,657756
"Jameson Taillon","CHC",93.85891368781938,108.46100600321483,0.2754902,"Jameson Taillon",11674,592791
"Spencer Bivens","SFG",101.55945214234016,102.72724386532035,0.275,"Spencer Bivens",30226,702352
"Seth Martinez","HOU",100.7625598086124,98.89581339712922,0.27477477,"Seth Martinez",21045,661527
"Will Smith","KCR",97.22239162929746,100.66257100149474,0.27419355,"Will Smith",8048,519293
"Daulton Jefferies","- - -",93.96106761565838,107.10448398576514,0.2739726,"Daulton Jefferies",19345,641726
"Kyle Leahy","STL",96.28235055116161,110.06894299370212,0.27322404,"Kyle Leahy",24763,681517
"Jorge Mateo","BAL",39.51714285714286,71.76057142857142,0.27272727,"Jorge Mateo",17273,622761
"Mitch White","- - -",95.37424133461417,115.85660592562375,0.27272727,"Mitch White",19225,669952
"Geoff Hartlieb","COL",98.2611678832117,104.70394160583942,0.27272727,"Geoff Hartlieb",19558,664129
"Dakota Hudson","COL",87.09409574468081,89.1173404255319,0.27227723,"Dakota Hudson",19206,641712
"Cole Winn","TEX",103.1717758941916,91.28223614438099,0.27131783,"Cole Winn",22113,668390
"Darren McCaughan","- - -",88.39919441176471,99.63737264705883,0.2706422,"Darren McCaughan",20038,670766
"Wade Miley","- - -",95.6038296977616,87.81643422894197,0.27058824,"Wade Miley",8779,489119
"Nabil Crismatt","LAD",89.66191489361704,112.59851063829788,0.26923077,"Nabil Crismatt",17732,622503
"Jhonathan Díaz","SEA",96.44760416666666,94.00177083333335,0.26923077,"Jhonathan Diaz",20298,646242
"Yerry De los Santos","NYY",95.20813056379824,100.10694362017806,0.2688172,"Yerry De los Santos",21420,660787
"Gordon Graceffo","STL",88.96994813767088,105.71647807637909,0.26851852,"Gordon Graceffo",29519,700669
"Joey Estes","OAK",95.7145777900785,105.51088768079761,0.26837607,"Joey Estes",26257,683155
"Allan Winans","ATL",82.93823129251699,91.0013605442177,0.26829268,"Allan Winans",21238,642216
"Bailey Falter","PIT",95.87803717908184,97.8905873173568,0.26824034,"Bailey Falter",20070,663559
"Stephen Kolek","SDP",102.22482669520438,103.8484833891681,0.26789838,"Stephen Kolek",21487,663568
"Janson Junk","- - -",94.91818952062431,115.59339600470035,0.26751592,"Janson Junk",23301,676083
"Ty Madden","DET",95.00153846153844,95.46962779156328,0.26732673,"Ty Madden",30140,680744
"Braxton Garrett","MIA",95.67165247018741,101.61611584327085,0.26708075,"Braxton Garrett",21844,666129
"Joely Rodríguez","BOS",101.64758064516131,99.22798387096772,0.265625,"Joely Rodriguez",11487,570257
"Logan Allen","ARI",95.93182978723407,97.38434042553195,0.265625,"Logan Allen",18555,663531
"Randy Dobnak","MIN",79.68633000587198,109.16477350893382,0.265625,"Randy Dobnak",23798,677976
"Burch Smith","- - -",104.25812503929185,96.93312854814586,0.26556017,"Burch Smith",12784,572143
"Quinn Priester","- - -",95.0295696581913,98.16432296649491,0.26538462,"Quinn Priester",25977,682990
"Nick Vespi","BAL",100.04994082840234,96.43739644970414,0.26530612,"Nick Vespi",21093,663989
"Jordan Montgomery","ARI",92.51365215988679,97.51726689172806,0.26503759,"Jordan Montgomery",16511,656756
"Kyle Hendricks","- - -",84.2434772854516,107.87282370431346,0.26470588,"Kyle Hendricks",12049,543294
"Hunter Stratton","PIT",105.38999315266352,96.97365888495408,0.26470588,"Hunter Stratton",23455,676702
"Kevin Herget","- - -",95.46543533475567,92.22872769142198,0.26415094,"Kevin Herget",15369,643361
"Jordan Lyles","KCR",82.41722222222222,93.6911111111111,0.26315789,"Jordan Lyles",7593,543475
"Matt Gage","DET",95.89969230769233,96.39969230769232,0.26315789,"Matt Gage",17381,657424
"Kyle Backhus","ARI",105.35885714285716,86.37285714285713,0.26315789,"Kyle Backhus",29615,679775
"Zach Eflin","- - -",98.06837619425599,107.99413835888656,0.26243386,"Zach Eflin",13774,621107
"Hunter Dobbins","BOS",97.30057575905738,104.8640819998463,0.26209677,"Hunter Dobbins",30240,690928
"Cooper Criswell","BOS",103.07964927263046,102.15249582484138,0.26170213,"Cooper Criswell",24975,681867
"Nick Martinez","CIN",93.84369961860155,111.35510716614223,0.2616721,"Nick Martinez",12730,607259
"Miguel Castro","- - -",95.82872351185961,95.81200677691805,0.26086957,"Miguel Castro",15684,612434
"Austin Gomber","COL",90.95059243275422,105.43420163408871,0.26081081,"Austin Gomber",16561,596295
"José Ureña","- - -",93.03941452306742,101.23441040446392,0.26055046,"Jose Urena",11589,570632
"Kyle Freeland","COL",92.3230449928879,104.95637817274182,0.2603912,"Kyle Freeland",16256,607536
"Johnny Cueto","LAA",82.04958083832337,97.14598802395209,0.26,"Johnny Cueto",6893,456501
"Jakob Junis","- - -",96.48777913988411,109.79544515938987,0.25944584,"Jakob Junis",13619,596001
"Ian Gibaut","CIN",88.29425433773217,107.2895953995601,0.25925926,"Ian Gibaut",17871,664139
"Jose A. Ferrer","WSN",113.98856219139492,99.91275879583084,0.25913621,"Jose A. Ferrer",24017,678606
"Cody Poteet","- - -",88.76916175547319,100.28263726026287,0.25892857,"Cody Poteet",18769,547001
"Brent Suter","CIN",104.86738705950877,97.67324395573449,0.25837321,"Brent Suter",13942,608718
"Marco Gonzales","PIT",84.02138181818182,98.42381818181816,0.25827815,"Marco Gonzales",15467,594835
"Michael McGreevy","STL",91.43625627320091,120.2814995744983,0.25827815,"Michael McGreevy",29869,700241
"Darius Vines","ATL",83.62568093385214,106.32544747081712,0.25757576,"Darius Vines",25928,670241
"Kyle Muller","OAK",94.26458563535911,103.08392265193372,0.25742574,"Kyle Muller",20167,666205
"Justin Topa","MIN",100.50323783993446,103.21961508059248,0.25735294,"Justin Topa",15145,623437
"Tyler Phillips","- - -",96.13135903571367,104.66600509604501,0.25705329,"Tyler Phillips",20629,663969
"Randy Vásquez","SDP",99.1690987080111,97.85937820362643,0.25581395,"Randy Vasquez",24719,681190
"Cade Horton","CHC",95.49199991446065,102.29425315851886,0.25568182,"Cade Horton",31872,690990
"Jack O'Loughlin","OAK",85.85944134078211,88.05519553072627,0.25531915,"Jack O'Loughlin",22690,672552
"Ricardo Pinto","PHI",89.37918552036199,92.60552036199093,0.25423729,"Ricardo Pinto",16318,620982
"Cole Irvin","- - -",93.67663666552973,99.93445132390215,0.25406504,"Cole Irvin",19244,608344
"Taylor Clarke","KCR",93.9085401459854,103.17722627737224,0.25373134,"Taylor Clarke",17611,664199
"Sawyer Gipson-Long","DET",97.9383606557377,109.04049180327868,0.25352113,"Sawyer Gipson-Long",26048,687830
"Dylan Floro","- - -",93.13644204907095,103.22066256031204,0.25089606,"Dylan Floro",13394,571670
"Anthony Molina","COL",90.42952725756898,103.96030296711749,0.25084746,"Anthony Molina",26952,683627
"Jack Kochanowicz","LAA",97.03752569282916,95.6741238718322,0.25041459,"Jack Kochanowicz",27688,686799
"Paolo Espino","TOR",90.6426582278481,93.0953164556962,0.25,"Paolo Espino",8246,502179
"Matt Barnes","WSN",81.88932203389832,99.99703389830508,0.25,"Matt Barnes",12863,598264
"Austin Hedges","CLE",57.25600775193798,97.16036821705426,0.25,"Austin Hedges",12976,595978
"John Curtiss","COL",93.31947368421054,117.08894736842106,0.25,"John Curtiss",16128,595928
"John Means","BAL",99.17622641509435,105.75786163522011,0.25,"John Means",16269,607644
"Cole Tucker","LAA",23.477999999999994,34.444,0.25,"Cole Tucker",17326,657061
"JT Brubaker","NYY",71.43388888888889,104.63444444444445,0.25,"JT Brubaker",17578,664141
"Zach McKinstry","DET",19.084166666666665,82.5475,0.25,"Zach McKinstry",19392,656716
"Nick Pratto","KCR",83.9,99.26,0.25,"Nick Pratto",22117,668472
"Joan Adon","WSN",93.00858105939005,94.49278330658106,0.25,"Joan Adon",22925,672851
"Robinson Piña","MIA",91.92235294117647,108.31529411764707,0.25,"Robinson Pina",23091,673820
"Joe Jacques","- - -",106.2148,71.246,0.25,"Joe Jacques",25178,682175
"Xzavion Curry","- - -",89.39170111082345,104.76038052225441,0.25,"Xzavion Curry",25595,675540
"Blas Castaño","SEA",80.75319999999999,86.4,0.25,"Blas Castano",26117,680604
"Patrick Monteverde","MIA",97.42390804597703,89.54022988505747,0.25,"Patrick Monteverde",29564,687287
"James Meeker","MIL",87.57499999999999,61.80499999999999,0.25,"James Meeker",29891,703231
"Tim Mayza","- - -",101.1468230875025,99.73458055379153,0.24680851,"Tim Mayza",15042,641835
"Tanner Gordon","COL",86.82231180340557,103.87654616873064,0.24675325,"Tanner Gordon",27669,685299
"Germán Márquez","COL",89.24259071419655,96.03487913207458,0.2465374,"German Marquez",15038,608566
"Josh Fleming","PIT",99.36732761104322,94.22715333142094,0.24637681,"Josh Fleming",20418,676596
"Jake Woodford","- - -",91.41749356793729,99.25112815292043,0.24550898,"Jake Woodford",18674,663765
"Richard Fitts","BOS",98.14630380505342,102.88418645457877,0.24431818,"Richard Fitts",30160,690916
"Jonathan Bermúdez","MIA",79.1573948681397,86.52707769066286,0.24242424,"Jonathan Bermudez",21241,642834
"Brenan Hanifee","DET",101.73049272862227,102.86056299269194,0.24054983,"Brenan Hanifee",22304,669724
"Tyler Rogers","SFG",121.3294041093823,108.39950850952837,0.24047619,"Tyler Rogers",15541,643511
"Vinny Nittoli","- - -",107.3814606741573,101.40719101123595,0.23913043,"Vinny Nittoli",16754,657697
"Miles Mikolas","STL",92.39463214462913,107.70346361698468,0.23854962,"Miles Mikolas",9803,571945
"T.J. McFarland","OAK",90.83865182399298,108.95470966617394,0.2384106,"T.J. McFarland",3237,519008
"Max Kranick","NYM",102.14140151515151,107.32859848484848,0.23648649,"Max Kranick",22175,668820
"Jackson Stephens","ATL",86.73450980392158,95.37686274509804,0.23529412,"Jackson Stephens",14420,623451
"Owen White","- - -",93.81550026028111,93.76861114003124,0.23404255,"Owen White",22273,669391
"Antonio Senzatela","COL",85.70839103201416,102.50132709031666,0.23333333,"Antonio Senzatela",15488,622608
"Sean Guenther","DET",93.02888823427482,107.93427655518978,0.23275862,"Sean Guenther",20045,674944
"Tomoyuki Sugano","BAL",92.03523300229182,104.00252100840335,0.23275862,"Tomoyuki Sugano",35321,608372
"Logan VanWey","HOU",97.97225,98.60750000000002,0.23255814,"Logan VanWey",31884,701121
"Jhony Brito","SDP",103.56187004754358,102.93264659270999,0.23243243,"Jhony Brito",25386,666745
"Drey Jameson","ARI",103.14792452830187,68.35471698113207,0.23076923,"Drey Jameson",26260,686753
"Shaun Anderson","- - -",83.53089611872144,107.71683394801545,0.22962963,"Shaun Anderson",19453,641312
"Humberto Castellanos","ARI",97.17763440860216,83.23043010752687,0.22916667,"Humberto Castellanos",21183,528748
"Brandon Bielak","- - -",86.98882363665966,96.07134087188655,0.22857143,"Brandon Bielak",19866,656232
"Kolby Allard","- - -",87.87135763546387,103.9316259042916,0.22844828,"Kolby Allard",18694,663465
"Brandon Waddell","NYM",93.76639053254438,109.23467455621302,0.22727273,"Brandon Waddell",18347,663399
"Didier Fuentes","ATL",113.45264367816091,103.29862068965517,0.22727273,"Didier Fuentes",30661,800311
"Alex Cobb","CLE",101.26404958677684,112.57752066115702,0.22580645,"Alex Cobb",6562,502171
"Brett de Geus","- - -",95.82718997305042,103.07802883175772,0.22580645,"Brett de Geus",23592,676969
"Kendall Graveman","ARI",89.21140939597316,84.62657718120803,0.225,"Kendall Graveman",15514,608665
"Logan Gillaspie","SDP",90.23049429657794,106.67079847908745,0.225,"Logan Gillaspie",22461,670810
"Ryan Loutos","- - -",78.2435660313921,110.322385022385,0.2244898,"Ryan Loutos",29521,702795
"Gregory Santos","SEA",104.66871714391488,93.43916011825237,0.2238806,"Gregory Santos",21894,666619
"Isiah Kiner-Falefa","TOR",0.42777777777776926,66.5911111111111,0.22222222,"Isiah Kiner-Falefa",16512,643396
"Shohei Ohtani","LAD",121.76928571428572,88.16,0.22222222,"Shohei Ohtani",19755,660271
"John King","STL",102.89044567687468,104.86198895193588,0.2195122,"John King",22051,667463
"Justin Hagenman","NYM",96.6065909090909,115.43613636363635,0.2173913,"Justin Hagenman",21546,663795
"Ty Blach","COL",78.51781283192959,103.65393626544122,0.21515152,"Ty Blach",14361,621389
"Brent Honeywell","- - -",92.48924919786096,100.70887069009422,0.2147651,"Brent Honeywell",16466,641703
"David Buchanan","CIN",92.40137931034482,84.70344827586207,0.21428571,"David Buchanan",11176,571527
"Garrett Stubbs","PHI",29.700307692307696,94.10953846153846,0.21052632,"Garrett Stubbs",18067,596117
"Sixto Sánchez","MIA",91.33325742074352,99.59942892827723,0.20987654,"Sixto Sanchez",19680,664350
"Phil Bickford","NYY",101.46249999999999,84.64342105263161,0.20512821,"Phil Bickford",18519,641360
"Ross Stripling","OAK",84.5378015716603,110.94373599263999,0.20472441,"Ross Stripling",13273,548389
"Cade Gibson","MIA",97.1422989094514,99.6285632848645,0.20212766,"Cade Gibson",31815,806188
"Aaron Brooks","OAK",87.5678287841191,100.01483043837881,0.20168067,"Aaron Brooks",12272,605156
"Brandon Crawford","STL",70.66742857142857,30.691428571428574,0.2,"Brandon Crawford",5343,543063
"James McCann","BAL",38.071999999999996,84.816,0.2,"James McCann",12859,543510
"David Bote","CHC",42.064,111.13466666666666,0.2,"David Bote",14593,623520
"Luis Guillorme","- - -",12.70279069767442,97.07023255813955,0.2,"Luis Guillorme",16451,641645
"Eddy Alvarez","NYM",27.390769230769227,88.5923076923077,0.2,"Eddy Alvarez",16959,657193
"Pavin Smith","ARI",69.70588235294117,52.22588235294118,0.2,"Pavin Smith",19892,656976
"Logan Porter","SFG",10.450666666666667,113.23066666666666,0.2,"Logan Porter",20626,682515
"Yaramil Hiraldo","BAL",93.08818181818182,76.55545454545455,0.2,"Yaramil Hiraldo",25215,682274
"Kade Strowd","BAL",121.07600000000001,72.988,0.2,"Kade Strowd",26191,669704
"Trevor McDonald","SFG",94.75487179487179,91.11641025641026,0.2,"Trevor McDonald",26448,686790
"Jackson Perkins","ATH",,,0.2,"Jackson Perkins",31468,678022
"Tim Hill","- - -",117.51045745816592,98.26160735553574,0.19858156,"Tim Hill",16814,657612
"Nick Ramirez","LAD",97.81388601036265,80.09533678756479,0.19047619,"Nick Ramirez",12575,598286
"Alan Busenitz","CIN",89.84410256410258,105.44974358974362,0.19047619,"Alan Busenitz",15239,641427
"Austin Kitchen","MIA",91.401080913378,110.33854554480018,0.19047619,"Austin Kitchen",27910,685116
"Jake Bauers","MIL",68.10784810126582,82.02183421804818,0.18367347,"Jake Bauers",15194,641343
"Enrique Hernández","LAD",40.04980185758514,103.61385139318885,0.18181818,"Enrique Hernandez",10472,571771
"Andrew Knizner","TEX",69.70055555555557,74.35055555555556,0.18181818,"Andrew Knizner",19514,668800
"Jack Little","LAD",99.97885714285715,83.38228571428571,0.18181818,"Jack Little",26152,669193
"Parker Mushinski","HOU",102.94247422680414,96.89814432989688,0.18,"Parker Mushinski",21324,656786
"Justin Garza","NYM",98.19885057471267,97.26459770114941,0.17857143,"Justin Garza",19784,621057
"Dylan Smith","DET",95.18141176470589,71.164,0.17391304,"Dylan Smith",30145,681916
"Tyler Wade","SDP",29.581111111111113,84.48111111111112,0.16666667,"Tyler Wade",15730,642180
"Lucas Gilbreath","COL",89.69361702127661,85.29489361702129,0.16666667,"Lucas Gilbreath",21290,656458
"Freddy Tarnok","MIA",88.9653333333333,86.93133333333334,0.16666667,"Freddy Tarnok",23324,676206
"Owen Miller","MIL",51.68,84.98,0.16666667,"Owen Miller",24655,680911
"Robert Gasser","MIL",105.37814070351757,98.2270351758794,0.16666667,"Robert Gasser",29812,688107
"Jonah Bride","MIN",52.1560736196319,82.82184049079753,0.16216216,"Jonah Bride",24703,681146
"Tucker Davidson","BAL",102.30388059701492,100.4220895522388,0.15789474,"Tucker Davidson",19871,656353
"Pablo Reyes","- - -",40.17333333333334,92.12611111111111,0.15384615,"Pablo Reyes",16357,622569
"Jose Trevino","NYY",60.02930232558139,110.09999999999998,0.15384615,"Jose Trevino",16725,624431
"Joel Kuhnel","- - -",89.04863611859838,111.39984905660378,0.15384615,"Joel Kuhnel",19995,669270
"Seth Johnson","PHI",99.83764282501126,82.97549707602339,0.15384615,"Seth Johnson",26020,686751
"Kyle Hurt","LAD",94.09942988505748,100.22676781609196,0.14814815,"Kyle Hurt",27514,669165
"Nathan Wiles","ATL",95.15499999999999,114.6425,0.14285714,"Nathan Wiles",25474,686249
"Tyler Owens","DET",89.87277777777778,115.6488888888889,0.14285714,"Tyler Owens",26030,687074
"Josh Rogers","COL",84.97141176470589,99.73729411764704,0.14,"Josh Rogers",18510,642028
"Miguel Rojas","LAD",32.34022509102945,108.1054750082754,0.13043478,"Miguel Rojas",7802,500743
"Casey Lawrence","- - -",87.49371448636914,111.31253591266044,0.125,"Casey Lawrence",11121,596271
"Jacob Stallings","COL",57.103181818181824,95.10772727272727,0.125,"Jacob Stallings",13723,607732
"Abraham Toro","BOS",25.634666666666668,60.97333333333334,0.125,"Abraham Toro",19844,647351
"Vinny Capra","CHW",26.132592592592594,90.56074074074075,0.125,"Vinny Capra",25040,681962
"Will Wilson","CLE",36.637692307692305,78.72846153846154,0.125,"Will Wilson",25434,669717
"Javier Sanoja","MIA",56.26440528634362,99.97259911894274,0.125,"Javier Sanoja",28253,691594
"Andre Granillo","STL",98.72124999999998,108.91604166666667,0.125,"Andre Granillo",29542,701552
"Emmanuel Rivera","- - -",51.221782178217815,86.02891089108911,0.12121212,"Emmanuel Rivera",19890,656896
"Ildemaro Vargas","WSN",37.80347826086957,99.5113043478261,0.11111111,"Ildemaro Vargas",13324,545121
"David Hensley","MIA",62.46307692307692,63.323076923076925,0.1,"David Hensley",25111,682073
"Dominic Smith","BOS",60.332258064516125,88.01290322580645,0.09090909,"Dominic Smith",15653,642086
"Brady Feigl","PIT",87.06772727272727,102.91590909090907,0.09090909,"Brady Feigl",15968,621399
"Rowdy Tellez","PIT",72.6690909090909,75.67545454545456,0.06666667,"Rowdy Tellez",15679,642133
"Leo Rivas","SEA",50.80842105263159,79.9578947368421,0.06666667,"Leo Rivas",21009,660844
"Ricky Vanasco","- - -",90.26831275720166,106.10169547325103,0.06666667,"Ricky Vanasco",23391,676568
"Tucker Barnhart","- - -",35.29818181818182,103.0969696969697,0.05555556,"Tucker Barnhart",10200,571466
"Luke Maile","CIN",30.102153846153843,84.05323076923077,0.05555556,"Luke Maile",13355,571912
"Kyle Farmer","MIN",37.97414634146342,99.22975609756098,0.05263158,"Kyle Farmer",14813,571657
"Luke Williams","ATL",25.159701492537305,99.25373134328358,0.04347826,"Luke Williams",19931,663897
"Chasen Shreve","COL",87.682,75.97,0,"Chasen Shreve",10855,592741
"Miguel Sanó","LAA",61.419999999999995,101.69333333333333,0,"Miguel Sano",12164,593934
"Tomás Nido","DET",41.59777777777778,107.08666666666666,0,"Tomas Nido",13755,621512
"Tyler Heineman","TOR",-22.939999999999998,159.69,0,"Tyler Heineman",13897,623168
"Wander Suero","HOU",115.9,136.14,0,"Wander Suero",15855,593833
"Luis Torrens","NYM",19.260000000000005,106.52,0,"Luis Torrens",15905,620443
"Luis F. Ortiz","PHI",104.85272727272726,101.82727272727271,0,"Luis F. Ortiz",16942,656814
"Jose Herrera","ARI",44.54333333333333,96.47333333333331,0,"Jose Herrera",17040,645444
"Willi Castro","MIN",26.094814814814814,129.85851851851854,0,"Willi Castro",17338,650489
"Miguel Díaz","HOU",93.97999999999999,106.09,0,"Miguel Diaz",18815,622766
"Danny Mendick","CHW",52.19333333333334,113.464,0,"Danny Mendick",18889,664901
"Garrett Hampson","KCR",19.990769230769235,125.60307692307691,0,"Garrett Hampson",19262,641658
"Donovan Walton","SFG",34.3,109.34,0,"Donovan Walton",19314,622268
"Weston Wilson","PHI",39.764,104.29654545454547,0,"Weston Wilson",19358,642215
"Jake Rogers","DET",45.56000000000001,120.24666666666667,0,"Jake Rogers",19452,668670
"Alan Trejo","COL",50.253750000000004,121.08125,0,"Alan Trejo",20056,676701
"Ernie Clement","TOR",45.595,56.275000000000006,0,"Ernie Clement",20352,676391
"César Salazar","HOU",23.41909090909091,42.34272727272726,0,"Cesar Salazar",21587,663967
"Jacob Amaya","CHW",33.28,140.78,0,"Jacob Amaya",23296,676070
"Ezequiel Duran","TEX",20.221052631578946,108.41368421052633,0,"Ezequiel Duran",23733,677649
"Adam Kloffenstein","STL",116.27333333333334,75.348,0,"Adam Kloffenstein",24493,680572
"Willie MacIver","ATH",40.53285714285715,91.73714285714286,0,"Willie MacIver",24641,680862
"Michael Stefanic","- - -",23.895454545454548,101.39727272727272,0,"Michael Stefanic",25353,683021
"Grae Kessinger","HOU",66.18,133.76,0,"Grae Kessinger",25813,666197
"Tyler Fitzgerald","SFG",52.76222222222222,96.43944444444443,0,"Tyler Fitzgerald",26208,666149
"Matt Wallner","MIN",24.49904761904762,120.80571428571429,0,"Matt Wallner",26466,670242
"Evan Kravetz","CIN",85.99499999999999,78.52000000000001,0,"Evan Kravetz",27536,667478
"Alec Burleson","STL",46,8.9,0,"Alec Burleson",27615,676475
"Nick Loftin","KCR",31.762500000000003,97.86000000000001,0,"Nick Loftin",27630,679845
"Christian Koss","SFG",27.73428571428571,81.19142857142856,0,"Christian Koss",27653,683766
"Matt Mervis","CHC",21.195675675675684,137.45783783783784,0,"Matt Mervis",27845,670223
"Jake Palisch","CHW",85.34333333333335,106.555,0,"Jake Palisch",31598,669449
